,,,,,,,,,
OCLC Number,Title,Author Name,Publisher Name,Publication Date,Title ISSN,Title eISSN,Conspectus Subject,Material Subformat,URL
811403208,News coverage of violence against women :engendering blame /,"Meyers, Marian,","Sage Publications,",1997,N/A,N/A, Journalism-Practical Journalism - Study & Teaching,EBOOKS,https://libswu.on.worldcat.org/oclc/811403208
870647325,Digital journalism /,"Jones, Janet,; Salter, Lee.","SAGE,",2012,N/A,N/A, Journalism-Practical Journalism - Study & Teaching,EBOOKS,https://libswu.on.worldcat.org/oclc/870647325
871646144,Foundations of community journalism /,"Reader, Bill,Hatcher, John A.","SAGE,",2012,N/A,N/A, Journalism-Practical Journalism - Study & Teaching,EBOOKS,https://libswu.on.worldcat.org/oclc/871646144
875379202,"New media, old news :journalism and democracy in the digital age /","Fenton, Natalie.","SAGE,",2010,N/A,N/A, Journalism-Practical Journalism - Study & Teaching,EBOOKS,https://libswu.on.worldcat.org/oclc/875379202
945740347,Die chimare einer globalen offentlichkeit e-book.,Dirk-Claas Ulrich.,"Transcript-Verlag,",2015,N/A,N/A, Journalism-Practical Journalism - Study & Teaching,EBOOKS,https://libswu.on.worldcat.org/oclc/945740347
953852152,Managing today's news media :audience first /,"Husni, Samir,; Wenger, Debora Halpern,Price, Hank,","CQ Press ;SAGE,",2016,N/A,N/A, Journalism-Practical Journalism - Study & Teaching,EBOOKS,https://libswu.on.worldcat.org/oclc/953852152
966359171,Constructions of Cultural Identities in Newsreel Cinema and Television after 1945.,"Imesch, Kornelia.","transcript Verlag,",2016,N/A,N/A, Journalism-Practical Journalism - Study & Teaching,EBOOKS,https://libswu.on.worldcat.org/oclc/966359171
972637164,IEE Colloquium on Capturing the Action :Changes in Newsgathering Technology.,N/A,"IET,",1995,N/A,N/A, Journalism-Practical Journalism - Study & Teaching,EBOOKS,https://libswu.on.worldcat.org/oclc/972637164
1024251747,Responsible drone journalism /,"Gynnild, Astrid,Uskali, Turo,","Routledge, Taylor and Francis Group,",2018,N/A,N/A, Journalism-Practical Journalism - Study & Teaching,EBOOKS,https://libswu.on.worldcat.org/oclc/1024251747
1028048922,"From media hype to Twitter storm :news explosions and their impact on issues, crises and public opinion /","Vasterman, P.,","Amsterdam University Press,",2018,N/A,N/A, Journalism-Practical Journalism - Study & Teaching,EBOOKS,https://libswu.on.worldcat.org/oclc/1028048922
1053990282,"Reality lost :markets of attention, misinformation and manipulation /","Hendricks, Vincent F.,; Vestergaard, Mads,","Springer Open,",2019,N/A,N/A, Journalism-Practical Journalism - Study & Teaching,EBOOKS,https://libswu.on.worldcat.org/oclc/1053990282
1056457916,Extra!,Fairness & Accuracy in Reporting (Organization),"FAIR,",1987,N/A,0895-2310, Journalism-Practical Journalism - Study & Teaching,EJOURNALS/EMAGAZINES,https://libswu.on.worldcat.org/oclc/1056457916
1059083628,Sports journalism :a practical introduction /,"Andrews, Phil,","Sage,",2014,N/A,N/A, Journalism-Practical Journalism - Study & Teaching,EBOOKS,https://libswu.on.worldcat.org/oclc/1059083628
1088907285,"Tech giants, artificial intelligence, and the future of journalism /","Whittaker, Jason,","Routledge,",2019,N/A,N/A, Journalism-Practical Journalism - Study & Teaching,EBOOKS,https://libswu.on.worldcat.org/oclc/1088907285
1097268396,The war correspondent /,"McLaughlin, Greg,","Pluto Press,",2016,N/A,N/A, Journalism-Practical Journalism - Study & Teaching,EBOOKS,https://libswu.on.worldcat.org/oclc/1097268396
1111776867,"Crisis reporters, emotions, and technology :an ethnography /","Kotišová, Johana,","Palgrave Macmillan,",2019,N/A,N/A, Journalism-Practical Journalism - Study & Teaching,EBOOKS,https://libswu.on.worldcat.org/oclc/1111776867
1116950719,Editor & publisher,N/A,"Editor and Publisher Co.,",1994,N/A,0013-094X, Journalism-Practical Journalism - Study & Teaching,EJOURNALS/EMAGAZINES,https://libswu.on.worldcat.org/oclc/1116950719
1117085925,Circulation management,N/A,[Aster Pub. Corp.],2002,N/A,0888-8191, Journalism-Practical Journalism - Study & Teaching,EJOURNALS/EMAGAZINES,https://libswu.on.worldcat.org/oclc/1117085925
1117177946,Electronic media,Crain Communications Inc.,"[Crain Communications Inc.],",1996,N/A,0745-0311, Journalism-Practical Journalism - Study & Teaching,EJOURNALS/EMAGAZINES,https://libswu.on.worldcat.org/oclc/1117177946
1117858474,"Tech giants, artificial intelligence, and the future of journalism /","Whittaker, Jason,","Routledge, Taylor & Francis Group,",2019,N/A,N/A, Journalism-Practical Journalism - Study & Teaching,EBOOKS,https://libswu.on.worldcat.org/oclc/1117858474
1121158734,Journalism4.0 @ Stellenbosch :Journalism Department's forty years /,"Rabe, Lizette,","Sun Press,",2018,N/A,N/A, Journalism-Practical Journalism - Study & Teaching,EBOOKS,https://libswu.on.worldcat.org/oclc/1121158734
1127567718,Myth of 'free media' and fake news in the post-truth era /,"Seneviratne, Kalinga,","Sage,",2020,N/A,N/A, Journalism-Practical Journalism - Study & Teaching,EBOOKS,https://libswu.on.worldcat.org/oclc/1127567718
1135912995,"Immersive journalism as storytelling :ethics, production and design /","Uskali, Turo,Gynnild, Astrid,Jones, Sarah,Sirkkunen, Esa,","Routledge,",2020,N/A,N/A, Journalism-Practical Journalism - Study & Teaching,EBOOKS,https://libswu.on.worldcat.org/oclc/1135912995
1182800365,What is digital journalism studies? /,"Steensen, Steen,; Westlund, Oscar,","Routledge,",2020,N/A,N/A, Journalism-Practical Journalism - Study & Teaching,EBOOKS,https://libswu.on.worldcat.org/oclc/1182800365
1190776788,"The psychology of fake news :accepting, sharing, and correcting misinformation /","Greifeneder, Rainer,Jaffé, Mariela E.,Newman, Eryn J.,Schwarz, Norbert,","Routledge, Taylor & Francis Group,",2021,N/A,N/A, Journalism-Practical Journalism - Study & Teaching,EBOOKS,https://libswu.on.worldcat.org/oclc/1190776788
1224019459,Dynamics of media editing /,"Filak, Vincent F.,","CQ Press, an imprint of SAGE Publications, Inc.,",2020,N/A,N/A, Journalism-Practical Journalism - Study & Teaching,EBOOKS,https://libswu.on.worldcat.org/oclc/1224019459
1229397064,Raleigh Letter.,N/A,Great Neck Publishing,2017,N/A,N/A, Journalism-Practical Journalism - Study & Teaching,EBOOKS,https://libswu.on.worldcat.org/oclc/1229397064
1229568314,The Psychology of Fake News.,"Greifeneder, Rainer.",Routledge,2020,N/A,N/A, Journalism-Practical Journalism - Study & Teaching,EBOOKS,https://libswu.on.worldcat.org/oclc/1229568314
1230560702,Feature writing and reporting :journalism in the digital age /,"Cox, Jennifer B.,","SAGE,",2021,N/A,N/A, Journalism-Practical Journalism - Study & Teaching,EBOOKS,https://libswu.on.worldcat.org/oclc/1230560702
1237870962,"Postfaktisches Erzählen? :Post-Truth, Fake News, Narration /","Weixler, Antonius,Chihaia, Matei,Martínez, Matías,Rennhak, Katharina,Scheffel, Michael,Sommer, Roy,","Walter de Gruyter,",2021,N/A,N/A, Journalism-Practical Journalism - Study & Teaching,EBOOKS,https://libswu.on.worldcat.org/oclc/1237870962
1245956970,Climate change and journalism :negotiating rifts of time /,"Bødker, Henrik,Morris, Hanna E.,","Routledge, Taylor & Francis Group,",2022,N/A,N/A, Journalism-Practical Journalism - Study & Teaching,EBOOKS,https://libswu.on.worldcat.org/oclc/1245956970
1246726294,The data journalism handbooktowards a critical data practice /,"Bounegru, Liliana,Gray, Jonathan,","Amsterdam University Press,",2021,N/A,N/A, Journalism-Practical Journalism - Study & Teaching,EBOOKS,https://libswu.on.worldcat.org/oclc/1246726294
1247939633,Fashion media and sustainability :encouraging ethical consumption via journalism and influencers /,"Denisova, Anastasia,","University of Westminster Press,",2021,N/A,N/A, Journalism-Practical Journalism - Study & Teaching,EBOOKS,https://libswu.on.worldcat.org/oclc/1247939633
1253573110,What Do We Know and What Should We Do About Fake News? /,"Anstead, Nick,","SAGE Publications Ltd,",2021,N/A,N/A, Journalism-Practical Journalism - Study & Teaching,EBOOKS,https://libswu.on.worldcat.org/oclc/1253573110
1266912443,The Politics of Social Media Manipulation /,"Colombo, Gabriele,De Gaetano, Carlo,Groen, Maarten,Hagen, Sal,Jokubauskaitė, Emilija,Niederer, Sabine,Niederer, Sabine,Peeters, Stijn,Rogers, Richard,Rogers, Richard,Torres, Guillén,Tuters, Marc,","Amsterdam University Press,",2021,N/A,N/A, Journalism-Practical Journalism - Study & Teaching,EBOOKS,https://libswu.on.worldcat.org/oclc/1266912443
1268412800,Climate change and journalism :negotiating rifts of time /,"Bødker, Henrik,Morris, Hanna E.,","Routledge,",2021,N/A,N/A, Journalism-Practical Journalism - Study & Teaching,EBOOKS,https://libswu.on.worldcat.org/oclc/1268412800
1284935082,Mobile and social media journalism :a practical guide /,"Adornato, Anthony,","CQ Press,",2018,N/A,N/A, Journalism-Practical Journalism - Study & Teaching,EBOOKS,https://libswu.on.worldcat.org/oclc/1284935082
1308952745,Gegen die Öffentlichkeit :Alternative Nachrichtenmedien im deutschsprachigen Raum /,"Schwaiger, Lisa,","Transcript Verlag,",2022,N/A,N/A, Journalism-Practical Journalism - Study & Teaching,EBOOKS,https://libswu.on.worldcat.org/oclc/1308952745
1324241760,Creating chaos online :disinformation and subverted post-publics /,"Zelenkauskaite, Asta,; Michigan Publishing (University of Michigan),","University of Michigan Press,",2022,N/A,N/A, Journalism-Practical Journalism - Study & Teaching,EBOOKS,https://libswu.on.worldcat.org/oclc/1324241760
1331301705,"Bias, belief, and conviction in an age of fake facts /","Finger, Anke K.Wagner, Manuela","Routledge,",2023,N/A,N/A, Journalism-Practical Journalism - Study & Teaching,EBOOKS,https://libswu.on.worldcat.org/oclc/1331301705
1348483047,›Fake News‹ in Literatur und Medien :Fakten und Fiktionen im interdisziplinären Diskurs. /,N/A,"transcript,",2022,N/A,N/A, Journalism-Practical Journalism - Study & Teaching,EBOOKS,https://libswu.on.worldcat.org/oclc/1348483047
1356276624,Making humanitarian crises :emotions and images in history /,"Edgar, Brenda Lynn,Gorin, Valérie,Martín-Moruno, Dolores,","Palgrave Macmillan,",2022,N/A,N/A, Journalism-Practical Journalism - Study & Teaching,EBOOKS,https://libswu.on.worldcat.org/oclc/1356276624
1356978765,Handbuch Zeitschriftenforschung /,"Scheiding, Oliver,Fazli, Sabina,","Transcript Verlag :transcript Verlag,",2023,N/A,N/A, Journalism-Practical Journalism - Study & Teaching,EBOOKS,https://libswu.on.worldcat.org/oclc/1356978765
1358756233,Humanitarian journalists :covering crises from a boundary zone /,"Scott, Martin,; Wright, Kate,Bunce, Melanie,","Routledge,",2023,N/A,N/A, Journalism-Practical Journalism - Study & Teaching,EBOOKS,https://libswu.on.worldcat.org/oclc/1358756233
1365629854,"Optimising emotions, incubating falsehoods :how to protect the global civic body from disinformation and misinformation /","Bakir, Vian,; McStay, Andrew,","Palgrave Macmillan,",2022,N/A,N/A, Journalism-Practical Journalism - Study & Teaching,EBOOKS,https://libswu.on.worldcat.org/oclc/1365629854
1368053035,"Mit Daten sprechen :Praktiken, Expertisen und Visualisierungsmodi im Datenjournalismus /","Estermann, Rahel,","transcript Verlag,",2023,N/A,N/A, Journalism-Practical Journalism - Study & Teaching,EBOOKS,https://libswu.on.worldcat.org/oclc/1368053035
1397573599,Information disorder :learning to recognize fake news /,"Biondo, Francesco,La Rocca, Gevisa,Trapani, Viviana,","Peter Lang,",2022,N/A,N/A, Journalism-Practical Journalism - Study & Teaching,EBOOKS,https://libswu.on.worldcat.org/oclc/1397573599
1399424918,Speak up! - zum Umgang mit Fake News und Hate Speech :Ostbelgische Zivilgesellschaft und internationale Wissenschaft im Austausch /,"Kirschner, Sabrina,Lask, Tomke,","Transcript Verlag,",2023,N/A,N/A, Journalism-Practical Journalism - Study & Teaching,EBOOKS,https://libswu.on.worldcat.org/oclc/1399424918
1406829195,GENERALISIERTES VERTRAUEN IN AUTOMATISIERTEN JOURNALISMUS  :bedeutung und einflussfaktoren... auf das vertrauen deutscher leser*innen.,"KORNER, THERESA.","SPRINGER VS,",2024,N/A,N/A, Journalism-Practical Journalism - Study & Teaching,EBOOKS,https://libswu.on.worldcat.org/oclc/1406829195
1413478074,Hybrid investigative journalism /,"Konow-Lund, Maria,Park, Michelle,Bebawi, Saba,","Palgrave Macmillan,",2024,N/A,N/A, Journalism-Practical Journalism - Study & Teaching,EBOOKS,https://libswu.on.worldcat.org/oclc/1413478074
1423777654,"Periodismo, ciudadanía y política en el escenario digital /","Míguez González, María Isabel,Dafonte-Gómez, Alberto,","Dykinson, S.L.,",2023,N/A,N/A, Journalism-Practical Journalism - Study & Teaching,EBOOKS,https://libswu.on.worldcat.org/oclc/1423777654
1424745926,"Historical Media Memories of the Rwandan Genocide  :Documentaries, Films, and Television News.","Gustafsson, Tommy.","Edinburgh University Press,",2024,N/A,N/A, Journalism-Practical Journalism - Study & Teaching,EBOOKS,https://libswu.on.worldcat.org/oclc/1424745926
1458443834,"Organizing for independencesecessionist protest, organizational change, and the referendum crisis in Catalonia /","Gunzelmann, Hans,","Amsterdam University Press,",2024,N/A,N/A, Journalism-Practical Journalism - Study & Teaching,EBOOKS,https://libswu.on.worldcat.org/oclc/1458443834
1458653198,"Terrorism news beat :professionalism, profit, and the press /","Hoffman, Aaron M.,; Michigan Publishing (University of Michigan),","University of Michigan Press,",2025,N/A,N/A, Journalism-Practical Journalism - Study & Teaching,EBOOKS,https://libswu.on.worldcat.org/oclc/1458653198
1463276043,Online Journalism :The Essential Guide /,"Hill, Steve,; Lashmar, Paul,","SAGE Publications Ltd,",2014,N/A,N/A, Journalism-Practical Journalism - Study & Teaching,EBOOKS,https://libswu.on.worldcat.org/oclc/1463276043
1463311017,Adrodd ar Dlodi:Naratif y Cyfryngau Newyddion a Chyfathrebiadau'r Trydydd Sector yng Nghymru,"MOORE, KERRY.","Cardiff University Press,",2021,N/A,N/A, Journalism-Practical Journalism - Study & Teaching,EBOOKS,https://libswu.on.worldcat.org/oclc/1463311017
1500872938,Journalism in a Fractured World.,"Eldridge, Scott A.",Peter Lang International Academic Publishers,2025,N/A,N/A, Journalism-Practical Journalism - Study & Teaching,EBOOKS,https://libswu.on.worldcat.org/oclc/1500872938
1520428981,"Fake news - what's the harm? :four ideas for fact-checkers, policymakers and platforms on countering the consequences of false information and defending free speech /","Cunliffe-Jones, Peter,","University of Westminster,",2025,N/A,N/A, Journalism-Practical Journalism - Study & Teaching,EBOOKS,https://libswu.on.worldcat.org/oclc/1520428981
1543498343,The politics of social media manipulation /,"Rogers, Richard,Niederer, Sabine.","ROUTLEDGE,",2025,N/A,N/A, Journalism-Practical Journalism - Study & Teaching,EBOOKS,https://libswu.on.worldcat.org/oclc/1543498343
