,,,,,,,,
Item OCLC Number,Title,Author Name,LHR Item Call Number,Conspectus Subject,Publisher Name,Publication Date,Circulation Activity Count,URL
15054252,Speed and power /,Time-Life Books.,621.381958 Sp742," Digital Computers, General","Time-Life Books,",1987,0,https://libswu.on.worldcat.org/oclc/15054252
33113442,Illustrated computer dictionary for dummies /,"Gookin, Dan.; Wang, Wally.",004.03 Go659I," Digital Computers, General","IDG Books Worldwide,",1995,0,https://libswu.on.worldcat.org/oclc/33113442
35084229,Introduction to computers & information systems /,"Long, Larry E.; Long, Nancy,Long, Larry E.",004 Lo849I 1997," Digital Computers, General","Prentice Hall,",1997,1,https://libswu.on.worldcat.org/oclc/35084229
40104934,Microprocessors and microcomputers :hardware and software /,"Tocci, Ronald J.; Ambrosio, Frank J.",004.16 To631M," Digital Computers, General","Prentice Hall,",2000,0,https://libswu.on.worldcat.org/oclc/40104934
55042037,Computing today /,"O'Leary, Timothy J.,; O'Leary, Linda I.,",004 Ol45C7," Digital Computers, General","McGraw-Hill Technology Education,",2004,0,https://libswu.on.worldcat.org/oclc/55042037
60680473,Computer confluence :tomorrow's technology and you : introductory /,"Beekman, George.; Quinn, Michael J.",004 Be414C," Digital Computers, General","Pearson/Prentice Hall,",2005,0,https://libswu.on.worldcat.org/oclc/60680473
559830227,Cloud computing :technologies and strategies of the ubiquitous data center /,"Chee, Brian J. S.; Franklin, Curtis,",004 Ch515C," Digital Computers, General","CRC,",2010,0,https://libswu.on.worldcat.org/oclc/559830227
860802095,มือใหม่หัดใช้ Notebook ฉบับ Windows 7 /,ประภาพร ช่างไม้,004.16 ป342ม," Digital Computers, General","ไอดีซีฯ,",2010,0,https://libswu.on.worldcat.org/oclc/860802095
956999830,Using information technology :a practical introduction to computers & communications /,"Sawyer, Stacey C.; Williams, Brian K.,Hutchinson, Sarah E.",004 Sa271U," Digital Computers, General","Irwin/McGraw-Hill,",1999,0,https://libswu.on.worldcat.org/oclc/956999830
1118526593,Technology in action /,"Evans, Alan; Martin, KendallPoatsy, Mary Anne.",004.16 Ev92T 2010," Digital Computers, General","Prentice Hall,",2010,0,https://libswu.on.worldcat.org/oclc/1118526593
1465573453,"NCSEC2009 :green computing technology : the 13th national computer science and engineering conference : green computing technology, November 5th-6th, 2009 /",National Computer Science and Engineering Conference : Green Computing Technology; ณัฐชา เดชดำรง.; สันติธรรม พรหมอ่อน.; อภิญญา คำยา.; มหาวิทยาลัยเทคโนโลยีพระจอมเกล้าธนบุรี.; มหาวิทยาลัยเทคโนโลยีพระจอมเกล้าธนบุรี.,N/A," Digital Computers, General","มหาวิทยาลัย,",2009,0,https://libswu.on.worldcat.org/oclc/1465573453
1465618480,Upgrading and repairing PCs :Academic edition /,"Mueller, Scott.",004.16 Mu947U," Digital Computers, General","Que,",2002,0,https://libswu.on.worldcat.org/oclc/1465618480
213889,Motivating economic achievement,"McClelland, David C.; Winter, David G.,",338.9 Ma126M 1971, Economic Development & Growth,"Free Press,",1971,0,https://libswu.on.worldcat.org/oclc/213889
213889,Motivating economic achievement,"McClelland, David C.; Winter, David G.,",338.9 Ma126M 1971  c.3, Economic Development & Growth,"Free Press,",1971,0,https://libswu.on.worldcat.org/oclc/213889
213889,Motivating economic achievement,"McClelland, David C.; Winter, David G.,",338.9 Ma126M 1971  c.5, Economic Development & Growth,"Free Press,",1971,0,https://libswu.on.worldcat.org/oclc/213889
231567,Dynamics of development :an international development reader /,"Hambidge, Gove,Moscoso, Teodoro,Hoffman, Paul G.",338.91 Dy997, Economic Development & Growth,Praeger,1964,0,https://libswu.on.worldcat.org/oclc/231567
365795,Development planning /,"Tinbergen, Jan,; Smith, N. D.,",331 Ti587D, Economic Development & Growth,McGraw-Hill,1967,0,https://libswu.on.worldcat.org/oclc/365795
1477067,The economics of development /,"Hagen, Everett E.",330 Ha143E  c.2, Economic Development & Growth,"R.D. Irwin,",1975,0,https://libswu.on.worldcat.org/oclc/1477067
6044270,The economics of development /,"Hagen, Everett E.",330 Ha143E, Economic Development & Growth,"R.D. Irwin ;Irwin-Dorsey,",1980,0,https://libswu.on.worldcat.org/oclc/6044270
7374110,The developing countries and the world economic order /,"Anell, Lars,; Nygren, Birgitta.",338.911724 An578D, Economic Development & Growth,"Methuen,",1980,0,https://libswu.on.worldcat.org/oclc/7374110
7783840,The achieving society.,"McClelland, David C.",338.9 Ma117A, Economic Development & Growth,Free Press,1961,0,https://libswu.on.worldcat.org/oclc/7783840
7783840,The achieving society.,"McClelland, David C.",338.9 Ma117A  c.2, Economic Development & Growth,Free Press,1961,0,https://libswu.on.worldcat.org/oclc/7783840
9557717,The political economy of nationalism /,"Seers, Dudley.",338.9 Se553P, Economic Development & Growth,"Oxford University Press,",1983,0,https://libswu.on.worldcat.org/oclc/9557717
10022726,"Human resource policies, economic growth, and demographic change in developing countries /","Wheeler, David,",331.11 Wh562H, Economic Development & Growth,"Clarendon Press ;Oxford University Press,",1984,0,https://libswu.on.worldcat.org/oclc/10022726
11381358,Social impact assessment and monitoring :a guide to the literature /,"Carley, Michael.; Bustelo, Eduardo S.",300.18 Ca281S, Economic Development & Growth,"Westview Press,",1984,0,https://libswu.on.worldcat.org/oclc/11381358
11971021,"The Global possible :resources, development, and the new century /","Repetto, Robert C.,; World Resources Institute.; Global Possible Conference",363.7 Gl562, Economic Development & Growth,"Yale University Press,",1985,0,https://libswu.on.worldcat.org/oclc/11971021
13019060,The economics of development /,"Hagen, Everett E.",338.9 Ha143E  c.2, Economic Development & Growth,"Irwin,",1986,0,https://libswu.on.worldcat.org/oclc/13019060
18136698,Participate in development.,Unesco.,306.1 Pa273, Economic Development & Growth,"Unesco,",1986,0,https://libswu.on.worldcat.org/oclc/18136698
19922456,"Rethinking institutional analysis and development :issues, alternatives, and choices : executive summary /","Ostrom, Vincent,Feeny, David,Picht, Hartmut.",338.9009172 Re438  c.2, Economic Development & Growth,"International Center for Economic Growth,",1989,0,https://libswu.on.worldcat.org/oclc/19922456
20221055,The economist and the real world /,"Harberger, Arnold C.",338.9 Ha255E, Economic Development & Growth,"ICS Press ;Kampmann National Book Network,",1989,0,https://libswu.on.worldcat.org/oclc/20221055
20221055,The economist and the real world /,"Harberger, Arnold C.",338.9 Ha255E  c.2, Economic Development & Growth,"ICS Press ;Kampmann National Book Network,",1989,0,https://libswu.on.worldcat.org/oclc/20221055
20993166,Political economy and public policy /,"Lal, Deepak.",338.9 La193P  c.2, Economic Development & Growth,"ICS Press,",1990,0,https://libswu.on.worldcat.org/oclc/20993166
20993166,Political economy and public policy /,"Lal, Deepak.",338.9 La193P  c.3, Economic Development & Growth,"ICS Press,",1990,0,https://libswu.on.worldcat.org/oclc/20993166
23143915,Communication for development in the Third World :theory and practice /,"Melkote, Srinivas R.,",338.9009172 Me523C, Economic Development & Growth,"Sage Publications,",1991,0,https://libswu.on.worldcat.org/oclc/23143915
23868142,The mismeasurement of economic growth /,"Bailey, Martin J.",338.9 Ba186M, Economic Development & Growth,"ICS Press,",1991,0,https://libswu.on.worldcat.org/oclc/23868142
24009981,Economic development /,"Hogendorn, Jan S.",338.9 Ho715E 1992, Economic Development & Growth,"HarperCollins Publishers,",1992,0,https://libswu.on.worldcat.org/oclc/24009981
25597945,The Development dictionary :a guide to knowledge as power /,"Sachs, Wolfgang.",338.90014 De489, Economic Development & Growth,"Zed Books,",1992,0,https://libswu.on.worldcat.org/oclc/25597945
25669895,The economic impact of education :lessons for policy makers /,"Psacharopoulos, George.; International Center for Economic Growth.",338.91 Ps974E, Economic Development & Growth,"International Center for Economic Growth Publication, ICS Press,",1991,0,https://libswu.on.worldcat.org/oclc/25669895
25669895,The economic impact of education :lessons for policy makers /,"Psacharopoulos, George.; International Center for Economic Growth.",338.91 Ps974E  c.2, Economic Development & Growth,"International Center for Economic Growth Publication, ICS Press,",1991,0,https://libswu.on.worldcat.org/oclc/25669895
26722000,Essays on development in a liberal economic order /,"Arndt, H. W.",338.9 Ar747E, Economic Development & Growth,"ICS Press,",1992,0,https://libswu.on.worldcat.org/oclc/26722000
29952835,"Economic growth, political and civil liberties /","McMillan, John C.; Rausser, Gordon C.Johnson, Stanley R.,",338.9 Ma167E, Economic Development & Growth,"ICS Press,",1994,0,https://libswu.on.worldcat.org/oclc/29952835
30030012,Growth and development :with special reference to developing economies /,"Thirlwall, A. P.",338.9 Th446G, Economic Development & Growth,"Macmillan,",1994,0,https://libswu.on.worldcat.org/oclc/30030012
30623648,Development economics in the 1950s /,"Lewis, W. Arthur",338.9009172 Le677D, Economic Development & Growth,"ICS Press,",1994,0,https://libswu.on.worldcat.org/oclc/30623648
30623648,Development economics in the 1950s /,"Lewis, W. Arthur",338.9009172 Le677D  c.2, Economic Development & Growth,"ICS Press,",1994,0,https://libswu.on.worldcat.org/oclc/30623648
31377835,Geography and development :a world regional approach.,"Fisher, James S.",330.9 Ge345 1995, Economic Development & Growth,"Prentice Hall,",1995,0,https://libswu.on.worldcat.org/oclc/31377835
31900194,Development theory and the three worlds :towards an international political economy of development /,"Hettne, Björn,",338.9 He591D, Economic Development & Growth,"Longman Scientific & Technical ;Copublished in the United States by John Wiley,",1995,0,https://libswu.on.worldcat.org/oclc/31900194
31971181,Methods for development work and research :a guide for practitioners /,"Mikkelsen, Britha.",330.072 Mi636M, Economic Development & Growth,"Sage Publications,",1995,0,https://libswu.on.worldcat.org/oclc/31971181
32014064,Doctrines of development /,"Cowen, Michael.; Shenton, Robert W.",338.9 Co875D, Economic Development & Growth,"Routledge,",1996,0,https://libswu.on.worldcat.org/oclc/32014064
32225455,The Cultural dimension of development :towards a practical approach.,Unesco.,338.9 Cu968, Economic Development & Growth,"Unesco Pub.,",1995,0,https://libswu.on.worldcat.org/oclc/32225455
32311216,Global issues :an introduction /,"Seitz, John L.,",338.9 Se462G, Economic Development & Growth,"Blackwell Publishers,",1995,0,https://libswu.on.worldcat.org/oclc/32311216
35121767,"Economic and social development :trends, problems, policies /","Szirmai, Adam,",338.9 Sz998E, Economic Development & Growth,"Prentice Hall,",1997,0,https://libswu.on.worldcat.org/oclc/35121767
38880291,Communicating for development :human change for survival /,"Fraser, Colin,; Restrepo-Estrada, Sonia.",302.2 Fr841C, Economic Development & Growth,"I.B. Tauris ;Distributed in the U.S. and Canada by St. Martin's Press,",1998,0,https://libswu.on.worldcat.org/oclc/38880291
40848472,Economic growth and environmental sustainability :the prospects for green growth /,"Ekins, Paul.",338.9 Ek36E, Economic Development & Growth,"Routledge,",2000,0,https://libswu.on.worldcat.org/oclc/40848472
41109726,Critical development theory :contributions to a new paradigm /,"Munck, Ronaldo.O'Hearn, Denis,",338.9 Cr934, Economic Development & Growth,"Zed Books ;Distributed exclusively in the USA by St. Martin's Press,",1999,0,https://libswu.on.worldcat.org/oclc/41109726
43318319,Frontiers of development economics :the future in perspective /,"Meier, Gerald M.Stiglitz, Joseph E.",338.9 Fr935 2002, Economic Development & Growth,"World Bank ;Oxford University Press,",2001,0,https://libswu.on.worldcat.org/oclc/43318319
44764169,Cost-benefit analysis :environmental and ecological perspectives /,"Puttaswamaiah, K.",333.7 Co837, Economic Development & Growth,"Transaction Publishers,",2002,0,https://libswu.on.worldcat.org/oclc/44764169
49531118,Economic development /,"Todaro, Michael P.; Smith, Stephen C.,",338.9 To633E, Economic Development & Growth,"Addison Wesley,",2003,0,https://libswu.on.worldcat.org/oclc/49531118
51936967,Institutional development in social interventions :towards inter-organizational effectiveness /,"Padaki, V.; Vaz, Manjulika.",361.76 Pa123I, Economic Development & Growth,"Sage Publications,",2003,0,https://libswu.on.worldcat.org/oclc/51936967
52798996,The process of economic development /,"Cypher, James M.; Dietz, James L.,",338.9 Cy996P, Economic Development & Growth,"Routledge,",2004,0,https://libswu.on.worldcat.org/oclc/52798996
52937790,World regional geography :a development approach /,"Clawson, David L.Johnson, Merrill L.Airriess, Christopher A.",330.9 Wo927 2004, Economic Development & Growth,"Pearson/Prentice Hall,",2004,0,https://libswu.on.worldcat.org/oclc/52937790
58807356,"Growth & development, with special reference to developing economies /","Thirlwall, A. P.",338.90091724 Th446G, Economic Development & Growth,"Palgrave Macmillan,",2006,0,https://libswu.on.worldcat.org/oclc/58807356
76940056,Economics and the environment /,"Goodstein, Eban S.,",333.7 Go655E, Economic Development & Growth,"John Wiley & Sons,",2008,0,https://libswu.on.worldcat.org/oclc/76940056
86115965,"Selected papers from the 2nd international conference on culture and development :celebrating diversity ; achieving equity, held 28-30 November 2005, Bangkok, Thailand.",N/A,306.0959 In61S, Economic Development & Growth,"SEAMEO-SPAFA,",2006,0,https://libswu.on.worldcat.org/oclc/86115965
