,,,,,,,,,
OCLC Number,Title,Author Name,Publisher Name,Publication Date,Title ISSN,Title eISSN,Conspectus Subject,Material Subformat,URL
1102406840,Just ask us :kids speak out on student engagement /,"Wolpert-Gawron, Heather,; Radford, Carol Pelletier,","Corwin, a SAGE Company,",2018,N/A,N/A, Educational Psychology,EBOOKS,https://libswu.on.worldcat.org/oclc/1102406840
1105622955,12 brain/mind learning principles in action /,"Caine, Renate Nummela,; Caine, Geoffrey,McClintic, Carol,Klimek, Karl J.,","Corwin,",2016,N/A,N/A, Educational Psychology,EBOOKS,https://libswu.on.worldcat.org/oclc/1105622955
1117170105,"Learning, Culture and Social Interaction",N/A,Elsevier.,2012,N/A,2210-6561, Educational Psychology,EJOURNALS/EMAGAZINES,https://libswu.on.worldcat.org/oclc/1117170105
1119628285,"Deeper learning, dialogic learning, and critical thinking :research-based strategies for the classroom /","Manalo, Emmanuel,","Routledge,",2020,N/A,N/A, Educational Psychology,EBOOKS,https://libswu.on.worldcat.org/oclc/1119628285
1124586027,The executive function guidebook :strategies to help all students achieve success /,"Strosnider, Roberta,; Sharpe, Valerie,","Corwin,",2019,N/A,N/A, Educational Psychology,EBOOKS,https://libswu.on.worldcat.org/oclc/1124586027
1124595638,The emotionally connected classroom :wellness and the learning experience /,"Adair, Bill,","Corwin, a SAGE Company,",2019,N/A,N/A, Educational Psychology,EBOOKS,https://libswu.on.worldcat.org/oclc/1124595638
1124612151,Building behavior :the educator's guide to evidence-based initiatives /,"Djabrayan Hannigan, Jessica,; Hannigan, John E.,","Corwin,",2020,N/A,N/A, Educational Psychology,EBOOKS,https://libswu.on.worldcat.org/oclc/1124612151
1149226903,Psychology of Education Review,N/A,British Psychological Society.,,N/A,1463-9807, Educational Psychology,EJOURNALS/EMAGAZINES,https://libswu.on.worldcat.org/oclc/1149226903
1149319461,Handbook of the cultural foundations of learning /,"Nasir, Na'ilah Suad,Lee, Carol D.,Pea, Roy D.,McKinney de Royston, Maxine,","Routledge,",2020,N/A,N/A, Educational Psychology,EBOOKS,https://libswu.on.worldcat.org/oclc/1149319461
1151008847,Managing behavioral issues in child care and schools :a quick reference guide /,"Gleason, Mary Margaret,Trigg, Allison Boothe,","American Academy of Pediatrics,",2020,N/A,N/A, Educational Psychology,EBOOKS,https://libswu.on.worldcat.org/oclc/1151008847
1173992333,The skills that matter :teaching interpersonal and intrapersonal competencies in any classroom /,"Noonan, Patricia M.,; Erickson, Amy S. Gaumer,","Corwin, a SAGE Company",2018,N/A,N/A, Educational Psychology,EBOOKS,https://libswu.on.worldcat.org/oclc/1173992333
1173993468,Challenging mindset :why a growth mindset makes a difference in learning -- and what to do when it doesn't /,"Nottingham, James,; Larsson, Bosse,","Corwin, a SAGE Publishing Company,",2019,N/A,N/A, Educational Psychology,EBOOKS,https://libswu.on.worldcat.org/oclc/1173993468
1175679180,Creating a self-directed learning ennvironment  :standards-based and social-emotional learning /,"Mullen, Greg","Corwin,",2020,N/A,N/A, Educational Psychology,EBOOKS,https://libswu.on.worldcat.org/oclc/1175679180
1182021022,Why boys fail :saving our sons from an educational system that's leaving them behind /,"Whitmire, Richard.","American Management Association,",2010,N/A,N/A, Educational Psychology,EBOOKS,https://libswu.on.worldcat.org/oclc/1182021022
1182632030,Creating thinking classrooms :leading educational change for this century /,"Gini-Newman, Garfield,; Case, Roland,Case, Roland.","Corwin, a SAGE Company,",2018,N/A,N/A, Educational Psychology,EBOOKS,https://libswu.on.worldcat.org/oclc/1182632030
1183956821,Sparking student motivation :the power of teachers to rekindle a love for learning /,"Anderman, Eric M.,","Corwin,",2021,N/A,N/A, Educational Psychology,EBOOKS,https://libswu.on.worldcat.org/oclc/1183956821
1198718852,"Difference making at the heart of learning :students, schools, and communities alive with possibility /","Vander Ark, Tom,; Liebtag, Emily,Rosenstock, Larry,","Corwin Press,",2021,N/A,N/A, Educational Psychology,EBOOKS,https://libswu.on.worldcat.org/oclc/1198718852
1204835511,"Engaging, Motivating and Empowering Learners in Schools.","Hewitt, Des.; Wright, Brittany.",SAGE Publications.,2018,N/A,N/A, Educational Psychology,EBOOKS,https://libswu.on.worldcat.org/oclc/1204835511
1223941498,Why the brain matters :a teacher explores neuroscience /,"Tibke, Jon.","SAGE,",2019,N/A,N/A, Educational Psychology,EBOOKS,https://libswu.on.worldcat.org/oclc/1223941498
1224278504,Transfer in der Lehre :Zivilgesellschaftliches Engagement als Zumutung oder Chance für die Hochschulen? /,"Albert, Kümmel-Schnur,Andrea, Schröder,Andreas, Eimer,Anne-Berenike, Rothstein,Arne, Arend,Barbara, Schober,Christiane, Spiel,Christina, Bantle,Christina, Müller-Naevecke,Corina, Meyer,Cornelia, Springer,Daniel, Graf,Dorothee, Barth,Hoffmeister, Thomas S.,Ina, Schenker,Josefine, Honke,Julian, Eckl,Kai-Uwe, Schnapp,Kea, Glaß,Kerstin, Bönsch,K|mmel-Schnur, Albert,Lisa, Brammertz,Lisa, Stempfer,Liska, Niederschuh,Marc Oliver, Stallony,Marie-Therese, Schultes,M|hleisen, Sibylle,Nina, Kullmann,Sarah, Seidel,Sibylle, Mühleisen,Stefan, Naevecke,Tabea, Widmann,Thomas S., Hoffmeister,Wilhelm, Bau","Transcript-Verlag,",2020,N/A,N/A, Educational Psychology,EBOOKS,https://libswu.on.worldcat.org/oclc/1224278504
1226325649,Teacher transition into innovative learning environments :a global perspective /,"Imms, Wesley,Kvan, Thomas,","Springer,",2021,N/A,N/A, Educational Psychology,EBOOKS,https://libswu.on.worldcat.org/oclc/1226325649
1228844752,P.Y. Galperin's development of human mental activity :lectures in educational psychology /,"Engeness, Irina,","Springer,",2021,N/A,N/A, Educational Psychology,EBOOKS,https://libswu.on.worldcat.org/oclc/1228844752
1229454033,West Virginia State Board of Education et al. v. Barnette et al..,N/A,Great Neck Publishing,2017,N/A,N/A, Educational Psychology,EBOOKS,https://libswu.on.worldcat.org/oclc/1229454033
1231609807,"Literacy is still not enough :modern fluencies for teaching, learning, and assessment /","Mohan, Nicky,; Jukes, Ian,Schaaf, Ryan L.,","Corwin,",2021,N/A,N/A, Educational Psychology,EBOOKS,https://libswu.on.worldcat.org/oclc/1231609807
1246674216,Applying design thinking to the measurement of experiential learning /,"Peck, AdamDeSawal, Danielle,","Information Science Reference,",2021,N/A,N/A, Educational Psychology,EBOOKS,https://libswu.on.worldcat.org/oclc/1246674216
1249014954,"SEL from a distance  :tools and processes for anytime, anywhere /","Djabrayan Hannigan, Jessica,; Hannigan, John E.,","Corwin,",2021,N/A,N/A, Educational Psychology,EBOOKS,https://libswu.on.worldcat.org/oclc/1249014954
1250269247,The daily SEL leader :a guided journal /,"Bailey, James A.; Weiner, Randy","Corwin,",2021,N/A,N/A, Educational Psychology,EBOOKS,https://libswu.on.worldcat.org/oclc/1250269247
1253414607,"Mindful by design  :a practical guide for cultivating aware, advancing, and authentic learning experiences /","Krause, Caitlin.","Corwin,",2019,N/A,N/A, Educational Psychology,EBOOKS,https://libswu.on.worldcat.org/oclc/1253414607
1256589759,Leveraging data for student success :improving education through data-driven decisions /,"Knapp, Laura G.,; Charles, Karen J.,Glennie, Elizabeth,","RTI Press/RTI International,",2016,N/A,N/A, Educational Psychology,EBOOKS,https://libswu.on.worldcat.org/oclc/1256589759
1259221231,Handbook of educational psychology /,"Berliner, David C.Calfee, Robert C.","Lawrence Erlbaum,",2004,N/A,N/A, Educational Psychology,EBOOKS,https://libswu.on.worldcat.org/oclc/1259221231
1273727753,"Designs for research, teaching and learning :a framework for future education /","Björklund Boistrup, Lisa,Selander, Staffan,","Routledge,",2021,N/A,N/A, Educational Psychology,EBOOKS,https://libswu.on.worldcat.org/oclc/1273727753
1273728149,"Multimodal literacy in school science :transdisciplinary perspectives on theory, research and pedagogy /","Unsworth, Len,; Tytler, Russell,Fenwick, Lisl,Humphrey, Sally,Chandler, Paul,Herrington, Michele,Pham, Lam,","Routledge,",2022,N/A,N/A, Educational Psychology,EBOOKS,https://libswu.on.worldcat.org/oclc/1273728149
1274201111,MULTIMODAL LITERACY IN SCHOOL SCIENCE  :transdisciplinary perspectives on.,"UNSWORTH, LEN.","ROUTLEDGE,",2021,N/A,N/A, Educational Psychology,EBOOKS,https://libswu.on.worldcat.org/oclc/1274201111
1276857034,The SAGE Handbook of Learning and Work /,"Malloch, Margaret,Cairns, Len,Evans, Karen,O'Connor, Bridget N.,","SAGE Publications,",2022,N/A,N/A, Educational Psychology,EBOOKS,https://libswu.on.worldcat.org/oclc/1276857034
1280346448,Growth mindset for teachers :having a growth mindset can enhance children's progress at school /,"Hoskins, Sherria,","Corwin, a SAGE Company,",2020,N/A,N/A, Educational Psychology,EBOOKS,https://libswu.on.worldcat.org/oclc/1280346448
1281183962,Teaching creative and critical thinking in schools /,"Grigg, Russell,; Lewis, Helen,","Sage Publications Ltd.,",2019,N/A,N/A, Educational Psychology,EBOOKS,https://libswu.on.worldcat.org/oclc/1281183962
1284935691,The education revolution :how to apply brain science to improve instruction and school climate /,"Sanchez, Horacio,","Corwin,",2017,N/A,N/A, Educational Psychology,EBOOKS,https://libswu.on.worldcat.org/oclc/1284935691
1298391613,Perspective! :the secret to student motivation and success /,"Mabry, Tommie,","CORWIN,",2022,N/A,N/A, Educational Psychology,EBOOKS,https://libswu.on.worldcat.org/oclc/1298391613
1303266682,How the brain learns /,"Sousa, David A.,","Corwin,",2022,N/A,N/A, Educational Psychology,EBOOKS,https://libswu.on.worldcat.org/oclc/1303266682
1308955039,"Designs for research, teaching and learning :a framework for future education /","Björklund Boistrup, Lisa,Selander, Staffan,","Routledge,",2021,N/A,N/A, Educational Psychology,EBOOKS,https://libswu.on.worldcat.org/oclc/1308955039
1312594864,"The school of hope :the journey from trauma and anxiety to achievement, happiness, and resilience /","Beachboard, Cathleen,","Corwin,",2022,N/A,N/A, Educational Psychology,EBOOKS,https://libswu.on.worldcat.org/oclc/1312594864
1313132068,Learning for justice.,"Southern Poverty Law Center,","Southern Poverty Law Center,",2021,N/A,N/A, Educational Psychology,EJOURNALS/EMAGAZINES,https://libswu.on.worldcat.org/oclc/1313132068
1333093214,School Psychology Training & Pedagogy.,"Trainers of School Psychologists,",Trainers of School Psychologists.,2020,N/A,N/A, Educational Psychology,EJOURNALS/EMAGAZINES,https://libswu.on.worldcat.org/oclc/1333093214
1339102607,Selbst organisiertes Lernen am GymnasiumEine Untersuchung interindividueller Unterschiede bei Schülerinnen und Schülern im Umgang mit der Lernerautonomie,"Hilbe, Robert,",Budrich Academic Press,2022,N/A,N/A, Educational Psychology,EBOOKS,https://libswu.on.worldcat.org/oclc/1339102607
1340090059,Doubling student performance :...and finding the resources to do it /,"Odden, Allan.; Archibald, Sarah.","Corwin Press,",2009,N/A,N/A, Educational Psychology,EBOOKS,https://libswu.on.worldcat.org/oclc/1340090059
1342785336,"Psychology, learning, technology :first International Conference, PLT 2022, Foggia, Italy, January 19-21, 2022, Revised selected papers /","PLT (Workshop); Limone, Pierpaolo,Di Fuccio, Raffaele,Toto, Giusi Antonia,","Springer,",2022,N/A,N/A, Educational Psychology,EBOOKS,https://libswu.on.worldcat.org/oclc/1342785336
1349111959,Whole school health through psychosocial emotional learning /,"Scherz, Jared,; Wojcicki, Esther,","CORWIN,",2021,N/A,N/A, Educational Psychology,EBOOKS,https://libswu.on.worldcat.org/oclc/1349111959
1369645444,La Investigación Sobre Nuevas Estrategias de Aprendizaje..,"Millán Franco, Mario.; Domínguez de la Rosa, Laura.","Dykinson, S.L.,",2022,N/A,N/A, Educational Psychology,EBOOKS,https://libswu.on.worldcat.org/oclc/1369645444
1369674522,Die Lehrperson Als Golem Oder Galatea :Empirische Untersuchungen Zu Kompetenzerwartungen Von Lernenden an Lehrpersonen /,"Hackbart, Marcel,","Springer Fachmedien Wiesbaden GmbH,",2023,N/A,N/A, Educational Psychology,EBOOKS,https://libswu.on.worldcat.org/oclc/1369674522
1377821675,"2021 XVI Latin American Conference on Learning Technologies (LACLO) :19-21 October 2021, Arequipa, Peru.","Latin American Conference on Learning Objects and Technology; Institute of Electrical and Electronics Engineers,","IEEE,",2021,N/A,N/A, Educational Psychology,EBOOKS,https://libswu.on.worldcat.org/oclc/1377821675
1397698660,Handbook transdisciplinary learning  /,"Philipp, Thorsten,Schmohl, Tobias,",Transcript Verlag,2023,N/A,N/A, Educational Psychology,EBOOKS,https://libswu.on.worldcat.org/oclc/1397698660
1400971816,The SEL coach  :planning and implementation resources for social emotional learning leaders /,"Rogers, Jennifer E.,","Corwin, a SAGE Company,",2023,N/A,N/A, Educational Psychology,EBOOKS,https://libswu.on.worldcat.org/oclc/1400971816
1402032251,A Broad Guide to Teaching the Skills of Listening and Speaking.,"Nafa, Mahmoud Sultan.","Cambridge Scholars Publishing,",2023,N/A,N/A, Educational Psychology,EBOOKS,https://libswu.on.worldcat.org/oclc/1402032251
1410130110,Schulbezogene Motivierungspraktiken von ElternVerbale Wert- und Kontrollzuschreibungen gegenüber Kindern beim Übertritt in die Sekundarstufe I.,"Steiner, Erich.",Springer Nature,2021,N/A,N/A, Educational Psychology,EBOOKS,https://libswu.on.worldcat.org/oclc/1410130110
1410134904,Discovering the new place of learning /,"Mažeikienė, Natalija,","Peter Lang,",2022,N/A,N/A, Educational Psychology,EBOOKS,https://libswu.on.worldcat.org/oclc/1410134904
1410146808,The Models of Engaged Learning and TeachingConnecting Sophisticated Thinking from Early Childhood to PhD.,"Willison, John.",Springer Nature,2020,N/A,N/A, Educational Psychology,EBOOKS,https://libswu.on.worldcat.org/oclc/1410146808
1416139948,Learning in a world of cultural and social change :interdisciplinary perspective /,"Marciniak, Mateusz,Sikorska, Joanna,Klichowski, Michał,Krauze-Sikorska, Hanna,","Adam Mickiewicz University ,",2023,N/A,N/A, Educational Psychology,EBOOKS,https://libswu.on.worldcat.org/oclc/1416139948
1416409960,INNOVATIVE CURRICULUM DESIGN ;BRIDGING THE THEORY PRACTICE DIVIDE IN WORK-INTEGRATED LEARNING TO FOSTER SELF-DIRECTED LEARNING .,"Petersen, Neal","AOSIS,",2023,N/A,N/A, Educational Psychology,EBOOKS,https://libswu.on.worldcat.org/oclc/1416409960
1425555602,"Bildung, Praxistransfer und Kooperation :Kompetenzentwicklung für die Hochschullehre in Netzwerken /","Axelsson, Charlotte,Axelsson, Charlotte,Blume, Dana,Blume, Dana,Boos, Michael,Eske, Jana,Eugster, Balthasar,Feixas, Mònica,Flepp, Gabriel,Flühler, Roger,Getto, Barbara,Klein, Carina,Koch, Marcial,Kocher, Mela,Künzi, Cäsar,Lehner, Marion,Messenzehl, Lisa,Müller, Claude,Pedrocchi, Serena,Reimer, Ricarda T. D.,Ruf, Oliver,Rüegg, Michael,Schmidt-Wetzel, Miriam,Schmocker, David,Soldenhoff, Renato,Volk, Benno,Volk, Benno,Zellweger, Franziska,; Swiss National Science Foundation (SNSF)","transcript Verlag,",2024,N/A,N/A, Educational Psychology,EBOOKS,https://libswu.on.worldcat.org/oclc/1425555602
1429723106,Embodied learning and teaching using the 4E cognition approach :exploring perspectives in teaching practices /,"Schilhab, TheresaGroth, Camilla,","Routledge Taylor & Francis Group,",2024,N/A,N/A, Educational Psychology,EBOOKS,https://libswu.on.worldcat.org/oclc/1429723106
1443531632,Pedagogiczne implikacje teorii dezintegracji pozytywnej Kazimierza Dąbrowskiego /,"Chojnowski, Dominik,","Wydawnictwo Uniwersytetu Łódzkiego,",2021,N/A,N/A, Educational Psychology,EBOOKS,https://libswu.on.worldcat.org/oclc/1443531632
1463096945,Educational psychology /,"Hoy, Anita Woolfolk,; Usher, Ellen L.,","Pearson,",2025,N/A,N/A, Educational Psychology,EBOOKS,https://libswu.on.worldcat.org/oclc/1463096945
1463920134,Improving national education systems after COVID-19 :moving forward after PIRLS 2021 and PISA 2022 /,"Crato, Nuno,Patrinos, Harry Anthony,","Springer,",2025,N/A,N/A, Educational Psychology,EBOOKS,https://libswu.on.worldcat.org/oclc/1463920134
1465590923,Educational psychology ... /,"Cauley, Kathleen M.Linder, Fredric.McMillan, James H.","Dushkin Pub. Group,",2000,0731-1141,N/A, Educational Psychology,N/A,https://libswu.on.worldcat.org/oclc/1465590923
